,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
70,70,0.02,1200,100000.0,17.15,2.43,0.81,1.3556821406148387,,0.12,10843.0,1.138705293931866,1200.0,0.0354845453821326,0.0168709444217985,0.0063394373249136,-6.865190110447183e-06,-1.3662756213183375e-05,16402650553352.4,16556774973769.334,11103515321129.629,7851373001660.217,5681000711426.08,3.38175390744679,3.850821077184434,55469727601283.73,55990938462261.67,37549356323625.42,26551411327186.67,19211746354073.14,0.0008605854295847,0.0008686717586888,0.0005825597193242,0.0004119320341237,0.0002980607568155,0.0005480465815556,0.0005531961981659,0.0003709914806269,0.0002623306593091,0.0001898140187517
71,71,0.02,1210,100000.0,17.15,2.43,0.81,1.3591415205063846,,0.121,10887.0,1.1852316528921365,1210.0,0.03868730518343,0.0167516486559624,0.0058174822392863,0.000172760762478,-1.8978283560690947e-05,16790456328315.93,17233268233051.662,11557193847351.22,8172172246691.28,5913120716278.868,3.127640951632501,3.706979054756524,52514518809037.984,53899475456159.85,36146752762930.86,25559620582546.23,18494118504180.293,0.0008883708941005,0.0009117997515441,0.000611482763226,0.000432383719869,0.0003128589381329,0.0005654589835592,0.0005803717390355,0.0003892162879873,0.0002752175475,0.0001991385561243
72,72,0.02,1220,100000.0,17.15,2.43,0.81,1.3627116538175832,,0.122,11021.0,1.2220901505627435,1220.0,0.036251945180993,0.0180324563849801,0.0063513404959195,5.903109096484535e-05,-1.4722418572328449e-05,17021436337153.492,17769190789182.293,11916601058137.314,8426311588130.117,6097007761157.528,3.3653366568579264,4.1127447816738245,57282863657796.16,59799309125537.4,40103374366101.46,28357375269641.01,20518483715770.707,0.0009080347873147,0.0009479249024238,0.000635709472045,0.0004495145943749,0.0003252542873585,0.0005777047959419,0.000603083461089,0.0004044475123163,0.0002859876522839,0.0002069314571783
73,73,0.02,1230,100000.0,17.15,2.43,0.81,1.3642994265946342,,0.123,11089.0,1.2653209178800124,1230.0,0.0362863569810087,0.0164897405608671,0.005940910393734,2.6527923641285697e-05,-7.201849199014357e-06,17313527948415.477,18397766145975.38,12338144270248.002,8724387728782.686,6312686059303.382,3.3897037408405195,4.289063048701638,58687730453890.82,62362976728121.81,41822653787889.67,29573089720797.8,21398135549972.48,0.0009311192562268,0.0009894294439073,0.0006635437763095,0.0004691964247415,0.000339495426111,0.0005921300693042,0.00062921147992,0.0004219698171045,0.0002983777960143,0.0002158965662531
74,74,0.02,1240,100000.0,17.15,2.43,0.81,1.368060425888088,,0.124,11064.0,1.2762979326425816,1240.0,0.0354253988368782,0.0158345349542741,0.006718240653638,0.000283292016092,1.5671792239246458e-05,17148218870318.854,18557371940623.137,12445181141197.812,8800074245570.6,6367450385953.84,3.5003134494258576,4.467442819103246,60024141145475.375,64956618589761.2,43562034929075.74,30803018237716.88,22288072224506.094,0.0009297608205384,0.0010061638175387,0.0006747663951045,0.0004771320166389,0.0003452373649037,0.0005908940783961,0.0006394507367344,0.0004288365979296,0.0003032333445518,0.0002194098848396
75,75,0.02,1250,100000.0,17.15,2.43,0.81,1.3697809117111592,,0.125,10961.0,1.3055793611044908,1250.0,0.0357637794991205,0.0150994334971538,0.0059860958751507,0.0001035874459662,-2.1301410521551098e-05,17218894033467.17,18983123910459.297,12730704350129.89,9001969694815.465,6513535432550.305,3.495156321581552,4.563203957290765,60182726331715.66,66348985539007.73,44495801787542.26,31463291285519.832,22765824542923.63,0.0009412251915393,0.0010376621404319,0.000695890201606,0.0004920688073093,0.0003560451457094,0.0005977267579213,0.0006589692164992,0.0004419263294418,0.0003124891848529,0.0002261071128689
76,76,0.02,1260,100000.0,17.15,2.43,0.81,1.371557861674653,,0.126,11122.0,1.3478059861684883,1260.0,0.0370871892569084,0.0172023316929568,0.0061887211269475,0.0001698666981588,-3.2624898465459165e-06,17439507166161.664,19597099038889.82,13142456171128.93,9293122274631.729,6724204064994.589,3.397399547514354,4.57903544754596,59248973755190.97,66579175407318.25,44650174649020.66,31572449410829.39,22844807847806.8,0.0009608754930044,0.0010797536891975,0.0007241181721709,0.0005120290018581,0.0003704876998216,0.0006097857705462,0.0006852276285128,0.000459536080167,0.0003249411622143,0.0002351169627682
77,77,0.02,1270,100000.0,17.15,2.43,0.81,1.3756001957185624,,0.127,11130.0,1.3755603070619795,1270.0,0.0364250108400483,0.0168611611031557,0.0064655384152064,6.453594081571566e-05,3.060072256064511e-06,17454619084713.902,20000646864681.188,13413088554161.363,9484488317192.352,6862670371932.218,3.486615297321116,4.796049608990029,60857541909676.58,69734561314715.02,46766279737261.78,33068762053986.254,23927491499251.258,0.0009692696958555,0.001110652762421,0.000744840102226,0.0005266816228949,0.0003810898646298,0.0006146793450102,0.0007043398916295,0.0004723533894965,0.0003340043708931,0.0002416748087579
78,78,0.02,1280,100000.0,17.15,2.43,0.81,1.3775173822042546,,0.128,11167.0,1.4192501780758244,1280.0,0.0411359013169203,0.0170264664082185,0.0070819889297175,9.457515280215807e-05,2.206497494221621e-05,17654071670984.79,20635897589222.49,13839108486417.363,9785729977832.809,7080639138420.288,3.1116371807161545,4.416191622838759,54933065802464.04,64211426196075.56,43062284514300.734,30449641239473.24,22032380006342.57,0.0009880647215622,0.0011549518312646,0.0007745485080235,0.0005476886435055,0.0003962898683754,0.0006260775331136,0.0007318239155831,0.0004907850757119,0.0003470375445629,0.0002511051935931
79,79,0.02,1290,100000.0,17.15,2.43,0.81,1.379493967137617,,0.129,11069.0,1.4353650984476016,1290.0,0.0385406968321149,0.0176770458132658,0.0069208348173841,2.924329774332135e-05,-3.506759267067638e-05,17482960552895.342,20870208531428.13,13996245074962.564,9896842353796.213,7161036476155.085,3.347111251307418,4.804326670747948,58517413972759.76,69854909792675.16,46846989366463.234,33125832394807.094,23968785760361.508,0.0009860962618247,0.0011771481468529,0.0007894340839039,0.0005582143378645,0.0004039059219153,0.000624286657343,0.0007452394966354,0.0004997820035552,0.00035339933489,0.0002557083802417
80,80,0.02,1300,100000.0,17.15,2.43,0.81,1.3815308090691876,,0.13,11129.0,1.4656627083511935,1300.0,0.0375965161829299,0.018167210349723,0.0059418020784471,7.839090939135626e-05,2.035199022585912e-05,17470203657190.22,21310735779426.355,14291677069132.49,10105744374081.48,7312191251964.105,3.457767186924207,5.067920420035222,60407896954715.61,73687562907312.12,49417292015763.445,34943311296142.85,25283854975555.72,0.0009930880854491,0.0012114018937605,0.0008124057679545,0.0005744577756175,0.0004156591504794,0.0006280653747385,0.0007661350443245,0.0005137952418987,0.0003633081933024,0.0002628781111509
81,81,0.02,1310,100000.0,17.15,2.43,0.81,1.385961926303437,,0.131,11269.0,1.514415995987871,1310.0,0.0388248544979887,0.0165849454567184,0.006409872709874,9.523798911908098e-05,1.5063348759069916e-05,17656840454006.723,22019608581663.64,14767070376877.729,10441898292336.37,7555421403983.487,3.3741272618751506,5.109832297882483,59576426734444.09,74296961611211.3,49825974736652.086,35232293693899.73,25492953334135.71,0.0010113069656492,0.0012611873340256,0.000845793514036,0.0005980664833636,0.0004327416512691,0.0006473801510582,0.00080733909144,0.0005414280248027,0.0003828475265116,0.0002770161435484
82,82,0.02,1320,100000.0,17.15,2.43,0.81,1.3881502111197048,,0.132,11381.0,1.5654378956214343,1320.0,0.0386886648238942,0.0173188008700047,0.0068191805201386,0.0001250286819947,-5.593587798458863e-06,17837489053737.637,22681974766191.863,15264584920204.607,10793694290309.793,7809969661255.336,3.411852039889381,5.3410424774961305,60858873414499.26,77387541874751.17,52080505198064.77,36826487882335.82,26646460920228.19,0.0010294526145699,0.0013090417690696,0.0008809629432196,0.0006229350316377,0.0004507357321016,0.0006580642313044,0.0008367879718952,0.0005631441348854,0.0003982031391688,0.0002881269704587
83,83,0.02,1330,100000.0,17.15,2.43,0.81,1.3904023170715278,,0.133,11230.0,1.57628766095842,1330.0,0.0421562840465412,0.0175831385660629,0.0063703788579944,-3.073376044903321e-05,-3.126871647789918e-05,17543202974501.213,22748530277298.61,15370380982005.557,10868503422308.309,7864099140521.558,3.154927029459374,4.973072547761013,55347525247545.96,71769953052324.33,48492430413217.63,34289335216812.188,24810658940779.69,0.0010200639720374,0.0013227320111614,0.0008937234494192,0.0006319580744278,0.0004572645153474,0.0006639619625501,0.0008609692785292,0.000581726628643,0.0004113429499019,0.0002976345144395
84,84,0.02,1340,100000.0,17.15,2.43,0.81,1.392719296782896,,0.134,11275.0,1.6124654299534058,1340.0,0.0395736013797431,0.0164501656554796,0.0064713719458861,0.0001682103357082,-3.504234900164062e-05,17518335246031.04,23177907795541.684,15723150407475.662,11117949139528.734,8044590030037.542,3.3860956629686854,5.459962199052163,59318758999017.16,78482613063171.77,53240091402957.66,37646439362464.67,27239751411071.246,0.0010263144100566,0.0013578813529623,0.0009211432255434,0.0006513467890597,0.0004712935649919,0.0006678943790138,0.0008836681178054,0.0005994521528478,0.0004238767914968,0.0003067035986624
85,85,0.02,1350,100000.0,17.15,2.43,0.81,1.3951022498612913,,0.135,11441.0,1.6660667042307689,1350.0,0.0382199368170859,0.018104730007617,0.0061734303125676,9.08141778070489e-05,-2.8870781785636272e-05,17649974823954.98,23854804968391.168,16245816432954.229,11487529925671.152,8312006787407.306,3.532187942802913,5.88486072458931,62343028263948.76,84259654487266.31,57383276925470.36,40576114696043.29,29359570154976.062,0.0010415522718994,0.0014077088810814,0.0009586907167504,0.00067789688155,0.000490504357078,0.0006777920010428,0.0009160690683857,0.0006238696960474,0.0004411426063221,0.0003191965863584
86,86,0.02,1360,100000.0,17.15,2.43,0.81,1.397552324180963,,0.136,11254.0,1.668740353649011,1360.0,0.0426669623100224,0.0164019584224666,0.006887031011004,0.0002653341770196,3.117143607257975e-06,17226360332710.977,23800091561622.586,16271887188431.506,11505964738409.93,8325345624354.915,3.187477913515623,5.319073020648473,54908643090777.88,75862266192321.53,51866281024343.25,36675008477371.21,26536855300015.227,0.001024084157134,0.0014148837151813,0.000967342001125,0.0006840142649735,0.0004949306987604,0.0006702003374162,0.0009259547047119,0.0006330660727778,0.0004476454283461,0.000323901819002
87,87,0.02,1370,100000.0,17.15,2.43,0.81,1.400070717244602,,0.137,11372.0,1.717519699425948,1370.0,0.0445726648831623,0.017179911103716,0.0060957570326036,0.000195460905519,-1.3153663202309672e-05,17264451980152.805,24400084520953.66,16747534589102.42,11842298327541.912,8568705780436.055,3.073632693021968,5.279024699064856,53064584033305.5,74996897496102.42,51475769840581.42,36398875300052.19,26337054223634.57,0.001033781650414,0.0014610576504432,0.0010028290482542,0.0007091074031087,0.0005130872855851,0.00067636362134,0.0009559138944327,0.0006561125227852,0.0004639417336277,0.0003356933008076
88,88,0.02,1380,100000.0,17.15,2.43,0.81,1.402658677626453,,0.138,11286.0,1.7367191156002668,1380.0,0.0402401883720813,0.0166631256472148,0.0064882823961663,0.000161675221391,5.436307763987015e-08,16976394994357.557,24574898547805.484,16934748096218.203,11974678302063.84,8664491667729.731,3.4294074054520216,5.9559173962296414,58218974711528.44,84277339068076.27,58076150530635.23,41066050447003.37,29714071889789.68,0.001023765301697,0.0014819947600376,0.0010212537761786,0.0007221356565225,0.0005225141102815,0.0006696327280255,0.0009693551758772,0.0006679899690048,0.0004723403585569,0.0003417702753938
89,89,0.02,1390,100000.0,17.15,2.43,0.81,1.405317506500382,,0.139,11542.0,1.8098176515522024,1390.0,0.0450237995999032,0.0163282671117975,0.0065323799506389,3.617553540312938e-05,-8.507524113340583e-06,17189635490627.115,25506086506082.035,17647531920285.523,12478692707452.434,9029180263593.936,3.087256100888891,5.587370586250941,53068807040494.77,78743821175701.6,54482450586532.93,38524920192200.24,27875391854805.945,0.0010440217461617,0.0015491258663601,0.0010718323318087,0.0007579001054067,0.0005483921139774,0.0006826051325777,0.0010128536797954,0.0007007883251908,0.0004955323046037,0.0003585512208365
90,90,0.02,1400,100000.0,17.15,2.43,0.81,1.4080485592561638,,0.14,11406.0,1.818200123743691,1400.0,0.0392001696150146,0.0169514415797016,0.006424899617286,-4.986982200202128e-05,1.5849476877171703e-05,16763815420493.5,25520574426357.0,17729269406624.73,12536489853212.75,9071000417357.275,3.5714131182324445,6.493543773510072,59870510304377.82,91144514291118.84,63318545335496.71,44772984318351.945,32396289886041.75,0.001025446620657,0.0015610996748831,0.0010845036731623,0.0007668600991133,0.0005548752769364,0.0006700942723374,0.0010201252114096,0.000708686035017,0.0005011168302166,0.0003625920037637
91,91,0.02,1410,100000.0,17.15,2.43,0.81,1.4108532472080475,,0.141,11569.0,1.8698583241262208,1410.0,0.0415226306638487,0.014900482430997,0.0058163568186366,0.0001161711494974,1.1893359789561092e-05,16709540279701.65,26139695313391.84,18232988518554.785,12892673144850.297,9328723179065.72,3.395738606772816,6.349550100430927,56741231029208.33,88763572544963.1,61914463029301.98,43780147942471.24,31677905451049.89,0.0010292387611798,0.0016100974157054,0.0011230768890894,0.0007941354886957,0.0005746108706458,0.0006722700209894,0.001051670675724,0.0007335624660458,0.0005187071278213,0.0003753197767513
92,92,0.02,1420,100000.0,17.15,2.43,0.81,1.4137330393995524,,0.142,11668.0,1.907548696523042,1420.0,0.0453234496931145,0.0147637863837965,0.0065179333655285,0.0001545993297349,1.7821621933462766e-05,16505092732530.123,26561229299158.56,18600507339796.18,13152548262526.371,9516760446953.455,3.133036010309967,5.976418757626528,51711049884522.21,83217287872363.92,58276059305616.27,41207407333834.914,29816353181798.76,0.0010235930337557,0.0016472424432383,0.0011535439422169,0.000815678954116,0.0005901990285837,0.0006682873126348,0.001075457910856,0.0007531301559583,0.0005325435776158,0.0003853313863271
93,93,0.02,1430,100000.0,17.15,2.43,0.81,1.4166894645090022,,0.143,11615.0,1.9129796284421263,1430.0,0.0451625168434475,0.0169458814859708,0.0065397036841208,0.0001489688953355,-9.61854944504588e-06,16006013933415.623,26531192320685.934,18653464356939.17,13189994538108.46,9543855366297.768,3.166342577755328,6.057148847914871,50680523417518.914,84006843883603.05,59063258416017.9,41764041306373.03,30219115602247.29,0.0009994855121248,0.0016567236823755,0.0011648038951643,0.0008236409452526,0.000595960069016,0.0006521461372176,0.001080982102083,0.0007600133785157,0.0005374107522168,0.0003888531171587
94,94,0.02,1440,100000.0,17.15,2.43,0.81,1.416960964851457,,0.144,11702.0,1.972521157575697,1440.0,0.0427358132851622,0.0168300290167409,0.0064544272340076,5.802320664107185e-05,1.2029524678857398e-05,15933902583769.531,27248028821923.93,19234053807520.62,13600533381484.43,9840908055145.152,3.3695392442665004,6.646487450597296,53689910070330.83,91813302444377.38,64809899130774.24,45827530971868.35,33159325891029.91,0.0010017934372517,0.0017131331328494,0.0012092799472584,0.0008550902713923,0.000618715788829,0.0006532028033603,0.0011170200595209,0.0007884909425675,0.0005575474360581,0.0004034233732406
95,95,0.02,1450,100000.0,17.15,2.43,0.81,1.4200359308950157,,0.145,11549.0,1.9875329547129936,1450.0,0.0425950309170275,0.0179955094098329,0.0064798132965112,0.0001973725846459,9.83758311094726e-06,15480527851839.234,27339750649830.16,19380433841406.4,13704039722746.094,9915801911063.129,3.4041529464422955,6.7658661639374,52698084499320.56,93068692729617.0,65973960964553.59,46650647200348.375,33754906291883.69,0.000979796148033,0.0017303920532467,0.001226629647694,0.000867358365383,0.0006275925866419,0.0006384512662118,0.0011275518888864,0.0007992920295874,0.000565184959902,0.0004089496395868
96,96,0.02,1460,100000.0,17.15,2.43,0.81,1.4231914230394322,,0.146,11664.0,2.0391983370070994,1460.0,0.0465318781398309,0.0144882726316147,0.0063073196802612,-5.028076821020083e-05,-2.901321692172849e-05,15286570606910.393,27929777459587.77,19884222984156.227,14060272533663.95,10173560503328.418,3.1376339369165724,6.398257906297314,47963662715313.41,87633417607730.12,62389412844305.1,44115988263919.97,31920908694517.293,0.0009738709041077,0.0017793394166381,0.0012667763563861,0.0008957463826563,0.0006481332419249,0.0006341949065051,0.0011587244163636,0.0008249379969281,0.0005833194019915,0.0004220711380037
97,97,0.02,1470,100000.0,17.15,2.43,0.81,1.4264291957747344,,0.147,11682.0,2.0582005156008307,1470.0,0.0432298836208246,0.0155137959250034,0.0067373147740918,8.416609354543925e-05,-4.102652948029811e-06,14821504371381.066,28068252830208.49,20069513227623.7,14191292555067.729,10268362372332.545,3.400425531776986,6.998757582765622,50399421883788.38,95444003556212.6,68244885189547.57,48256433533168.96,34916801580417.688,0.0009504657067421,0.0017999462871525,0.0012870072831943,0.0009100518118782,0.0006584841899145,0.000618485255981,0.0011712576606024,0.0008374789572622,0.0005921872023713,0.0004284875928398
98,98,0.02,1480,100000.0,17.15,2.43,0.81,1.4268520068151267,,0.148,11723.0,2.102853283273165,1480.0,0.0485564453167626,0.0149837309939085,0.006017715937073,0.0001328779726096,9.531967137229012e-06,14522364185752.707,28553550836634.56,20504922365196.63,14499173388168.47,10491135030249.818,3.047999066540144,6.409494844487482,44264152482130.27,87031196296468.69,62498984228597.45,44193466952741.2,31976969779148.05,0.0009373423702616,0.0018429818091778,0.0013234850941612,0.0009358455260221,0.0006771476909825,0.0006094637921509,0.0011983142103917,0.0008605353496584,0.0006084905379853,0.0004402841615676
99,99,0.02,1490,100000.0,17.15,2.43,0.81,1.4302164716300223,,0.149,11787.0,2.161518813445793,1490.0,0.044457236549988,0.0165665358916547,0.0060636815225594,0.0001145010770671,-5.829002538200507e-06,14279144762725.736,29226253376709.99,21076969949909.92,14903672218708.738,10783817360281.06,3.351535353135668,7.244406719731435,47857058484817.32,97952821431744.22,70640209924101.2,49950184332548.24,36142345124740.125,0.0009276325416113,0.0018986587888922,0.0013692474954899,0.000968204438663,0.0007005615583016,0.0006027244423082,0.0012336437202612,0.0008896614727073,0.0006290858224097,0.0004551862462657
100,100,0.02,1500,100000.0,17.15,2.43,0.81,1.433667712731317,,0.15,11816.0,2.183528192751921,1500.0,0.0471925781835125,0.0167843471638713,0.0065177697748453,0.000240799340153,-1.394001730151832e-05,13767884308547.46,29398698203370.91,21291583407523.977,15055426889024.492,10893622153639.332,3.1784658896301807,6.940269879707814,43760750647092.7,93442759438946.52,67674571597030.89,47853160820585.38,34625006429862.285,0.0008999916079929,0.0019217608948474,0.0013918076269537,0.000984156864716,0.0007121042201694,0.0005846856060536,0.0012484849008757,0.0009041971932274,0.0006393641316073,0.0004626232998678
101,101,0.02,1510,100000.0,17.15,2.43,0.81,1.4342052755410806,,0.151,11807.0,2.207348658720472,1510.0,0.0487216220333266,0.0174417052216017,0.0063111370894979,0.0002129399597364,-3.4593481318173407e-05,13429509239655.35,29592900520406.82,21523856771183.32,15219669001877.65,11012462458356.432,3.099240002656577,6.841103262916826,41621272251585.97,91715501087481.44,66707597916701.97,47169406997811.52,34130264178692.04,0.0008833999819333,0.0019466361218835,0.0014158502997751,0.0010011576060864,0.000724405409248,0.0005737512759129,0.0012643026732064,0.0009195675035218,0.0006502325850459,0.0004704873628417
102,102,0.02,1520,100000.0,17.15,2.43,0.81,1.4377897538046622,,0.152,11877.0,2.2650582123574186,1520.0,0.0442790020319989,0.0164591976229801,0.0069284617699777,0.0001822309706563,8.622587511724491e-06,13780614163982.531,30232488577240.64,22086582628697.188,15617576374204.4,11300375421451.16,3.432778360500416,7.775442816654303,47305794096524.766,103781432572027.66,75818342905196.11,53611678220831.41,38791684212288.31,0.0009120964058408,0.0020009952998318,0.0014618428753047,0.0010336792765076,0.0007479370428566,0.0005922458855779,0.001299293831,0.0009492093409386,0.000671192534691,0.0004856533075523
