Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror
3678,2.25,0.01,1600,1,300000.0,-0.0002875871253629779,0.00028154470382668763,0.00016081163011796146,5.6330604729130864e-05,-4.177855972450998e-06,-9.826859622797556e-06,-8.568645172242964e-05,-0.00024551879390829454,4.892014283881538e-05,-5.909594508525763e-06,-0.0002848246760422098,0.00020916829760635989,-1.9320968291084918e-05,-1.568860327617724e-05,7.206724851356589e-05,-0.00010475118213271382,3.368967097942033e-05,-2.0354576647845914e-05,-0.00022044323229811612,-0.00024106372363174477,1.3606268846019785e-05,-4.724582962018533e-06,0.0002896448992465163,0.00018541719024130644,-1.3262238154043696e-05,1.5455982488282652e-05
3679,2.25,0.01,1600,1,300000.0,-3.435663091719656e-05,-0.00028765286394451934,0.0002646647978247053,-0.00020011547800225183,-2.3496059139411995e-05,-3.036977892554973e-06,0.00015413284171676125,0.0002628476267830824,3.7183039521319736e-05,-1.966326577929164e-05,-0.00016211112951960722,-0.00017721176202681479,-2.5970178802339963e-05,-1.2467777619672946e-05,-6.467868829467763e-05,-0.00029496274063849515,7.316905151790918e-06,-4.117725844240916e-05,-5.295546929882781e-06,-0.00023137620272858938,-4.9896998340376756e-05,2.5522670520796693e-05,0.00026111627869569314,3.203113975124201e-05,1.9237130377484442e-05,-1.3383278938573483e-05
3680,2.25,0.01,1600,1,300000.0,-0.00019482668363783083,7.471498216507413e-05,0.0002802233750438128,0.0002843402193245333,2.5433481371106677e-05,4.232610359359558e-05,0.00019033362798523559,6.587411194781831e-05,1.7316173451411154e-05,2.7513323149134878e-05,0.00011975509275838125,-0.00019214709465838038,4.413993027529324e-05,3.1195928170319556e-05,-0.00019246653824410656,-0.000277388874825892,3.261556186927301e-05,-1.3253108244426236e-05,-0.0002459529960558328,0.00019409752886910184,-3.7997568112351734e-05,1.1017037206029293e-05,-0.0001223681730658125,-0.00026377101826967667,-8.199892365738785e-06,2.4641354935464473e-05
3681,2.25,0.01,1600,1,300000.0,0.00014781515488760722,0.00017965862252132292,0.00014591370742283836,-0.00014586901825258214,-2.6334233427554557e-05,1.934054034362688e-05,0.00020089797494215648,-0.00012958879921919945,4.9096163188923473e-05,1.5060543040317982e-05,6.89698019609421e-05,-0.00016816663265167912,-3.66069508508054e-05,-3.027911795124818e-05,-5.512775987078872e-05,-9.840054524994939e-05,3.291928109270023e-05,4.820287652014693e-05,-0.0002119985624117929,0.00016470463235787695,4.661909888631613e-05,-4.5822823962009166e-05,-9.252704901229614e-05,0.0001577445776610751,4.9186531412115016e-05,-4.889209412729311e-06
3682,2.25,0.01,1600,1,300000.0,-0.00016148108394403984,-1.4993648630189148e-05,-0.0002623132797367318,0.0001845796880673683,-2.7581938462017064e-05,1.3243127796561285e-05,9.19256424450959e-05,-0.0002918783646231276,-4.652617871141629e-05,-1.9790319432916084e-06,-0.00026842100836067513,-0.00011902575707143371,-4.6522198229128925e-07,-2.124434402778833e-05,-2.7156031254374708e-05,-4.567015240733164e-05,3.128890689489002e-05,-7.554255253075996e-06,0.0002875464455877528,-0.000193700684014844,1.6824376978701693e-05,-3.5810869910449486e-05,-0.00011517118306147916,-0.0002068720359836893,-4.5144692629826005e-05,8.072791725040874e-06
3683,2.25,0.01,1600,1,300000.0,-0.0001776385012223143,-0.0002483938635677854,0.00029748771665869504,-0.0002932207799522535,3.753335101846421e-06,2.3445801070325467e-05,-0.0002939866399735435,0.00012778961840843205,2.371298500638299e-05,2.7081389341113644e-05,0.0002655739537521016,-1.1948148388692137e-05,-9.877739959235677e-06,2.0588493190242992e-05,-0.000289757723198224,0.00013453105742946458,7.445926460144659e-06,1.4124508019314166e-05,2.9154033910506333e-05,0.00012911378543623237,-3.277768350110847e-06,-1.055814196319214e-06,7.333370574831176e-06,0.00015253592873201168,3.5768103284065024e-05,3.8300497152499834e-05
3684,2.25,0.01,1600,1,300000.0,-0.00020028893147924748,0.00016135730276283726,-0.00021924063859531264,0.0001371897911815842,7.1129678426331e-06,-7.992829111415355e-06,-0.00014234999009977246,6.41213400496809e-05,-1.723040056034204e-05,-3.384865424623128e-05,-0.00013109162816703486,-0.00023941010447154026,3.70541456006303e-05,4.713774000636937e-05,-2.5880364906962275e-05,3.852240183641791e-07,-3.140399761669586e-05,2.914471089954401e-05,2.9409829386467913e-05,0.00014835833267118695,-1.4037590042802948e-05,-2.2514933798041982e-05,-0.00018028282810998885,0.0001090532887907551,-3.321781704690876e-05,3.0347953949453033e-05
3685,2.25,0.01,1600,1,300000.0,-5.4802006077871775e-05,5.247954804162095e-05,-0.0001898438139608735,-0.0002651585119931573,3.6203153917420285e-05,-6.6184232323678635e-06,0.00025564476365377023,-4.10572276572142e-05,-4.6110088743775556e-05,2.8180342639799357e-05,2.1844901718472923e-05,-0.00019526306225764033,-2.005414725428513e-05,4.416885460662866e-05,-0.00023736233343889208,0.00020548451201071928,3.4150237965449534e-05,3.94603339243865e-05,-4.978715019391967e-05,8.540356580063487e-05,1.0101454417764136e-05,2.8065897833043443e-05,6.850460874508672e-06,-0.00024844970578321424,5.803236110024366e-06,1.8594192050432142e-05
3686,2.25,0.01,1600,1,300000.0,-6.143607626547953e-05,-0.00019612040259876963,-0.00011452840844903661,-0.0002319907870763414,-4.1439624065926906e-05,-9.946061125933534e-06,0.00022846432054827857,0.00011398197675427688,-2.753115712269032e-05,-1.351267922576562e-05,7.896847391787235e-05,-0.00014514967020068812,7.244192113845415e-06,-2.9076479777982524e-05,-6.191405120036582e-05,-8.053800988386384e-05,-4.06544793082835e-06,3.892242390925992e-05,3.994547132166366e-05,-2.9936612414929254e-05,-2.9182847966724557e-05,4.1064461237221964e-05,-5.80408981882218e-06,0.00027608097131712905,1.25113750397975e-05,-4.1428485422428135e-06
3687,2.25,0.01,1600,1,300000.0,-0.00025259456528035776,-0.0001453305502256554,6.943468587185367e-05,0.00017657089227669158,-1.89854453678452e-05,-1.8270817745585533e-05,-0.0001239007354383233,-0.0001095977739567569,4.628631646569285e-05,-3.5198942255150516e-05,-0.000150665712179297,5.678736397900073e-05,-3.358438229650158e-05,2.5997773023368267e-05,4.817190677308187e-05,6.5996291487847554e-06,-2.4452686684705296e-05,5.669895507658976e-06,0.00024699220689887344,7.946701733700602e-06,-1.414838739061705e-05,-2.3487715368594644e-06,-0.00016373496381578794,4.784888699994606e-05,-3.375141597996889e-05,2.562809239119669e-05
3688,2.25,0.01,1600,1,300000.0,-6.917393517833222e-05,-7.912931068161663e-05,7.973692556429796e-05,0.00018682817608419713,-3.3181564814054745e-06,2.125942428444097e-05,-6.87506849265347e-05,2.285773866735519e-05,-4.1119983473618255e-05,1.9309221665267597e-05,0.00018994058453330114,-0.0001554595651605462,2.2217768616941565e-05,4.7353799060095135e-05,4.5184580915548446e-05,0.0002811849301305695,-2.0705623896367443e-07,-4.053785218670233e-06,9.423036203044176e-05,1.3657691041721657e-05,5.000291930969117e-06,4.1397020708735254e-05,0.0002118432031525869,-0.00014355874262429768,-1.520327915389106e-05,-3.642633372592963e-05
3689,2.25,0.01,1600,1,300000.0,6.952729450901115e-05,0.0002723777942420282,-0.00020424692665538588,0.00014350086523161971,1.0145962580262235e-06,-3.513755898055484e-05,-0.00010794459811604715,0.0001724965737221919,-2.8409819955407434e-05,-1.9363018821382784e-05,0.00014612758282539495,-1.340953801159527e-05,-6.759751084092213e-06,-4.1087468731770894e-05,0.00029526342249561064,-0.00011348518660476701,-9.660529697562037e-06,-3.813157225010267e-05,-0.00029215530837431593,-0.0001358061572123161,-1.3692466107022449e-05,-7.657103950459024e-06,-3.993458215763681e-05,0.00018462638781647432,-2.9363413811710626e-05,-3.966886365715336e-05
3690,2.25,0.01,1600,1,300000.0,7.819030838020734e-05,0.00025349369423807033,4.364198697864196e-05,-0.00020757471392081448,4.097686901693682e-05,-4.2769028285294635e-06,0.0002558715428364531,-0.0002823340836155982,-3.342902254544804e-05,4.309266436750111e-05,0.00024067497622644877,7.957606110777415e-05,-7.915023824803304e-06,1.7961342349144516e-07,0.0002621039891359586,0.0002588395059681876,-2.170864986228116e-05,-4.588365011883704e-05,-5.6111703918084295e-05,-0.0002318793701272354,-2.1388935016283263e-05,3.518860700785927e-05,0.00018261641856020215,-9.012075643806324e-05,-1.3663452037479843e-05,-3.441505261151389e-06
3691,2.25,0.01,1600,1,300000.0,4.360788244386671e-05,4.982537175944829e-05,0.00011562059574981545,0.0001606307597549813,4.409829446661074e-05,-4.330092142116483e-05,0.00028564399483807485,0.00010563454724044405,-2.3464093954420752e-05,4.930900446202982e-05,-0.00014942042133288163,-0.0002772846307250375,1.973524861570427e-05,1.799040607788325e-05,7.527517442424444e-05,7.318412219783449e-05,-2.5342075586576307e-05,2.8729089610107443e-05,0.00028592343443465486,6.138838196585749e-05,-3.759842628870944e-06,1.6078561147995147e-05,-9.724420812268932e-05,0.00013907051397614385,-2.83924235878972e-05,1.364167542253235e-05
3692,2.25,0.01,1600,1,300000.0,-0.00025965337770179745,-7.957216939449128e-05,0.0002827665228316506,0.0002742371773902439,-2.180550151175621e-05,4.9654843945124725e-05,7.18835843107452e-05,2.737658065909244e-05,4.275446501660825e-05,-3.710223125749318e-05,-7.01273026926946e-07,0.00027101629307161023,-3.567256943980754e-05,-3.76247592906368e-05,-0.00010594826991317343,7.743245437507028e-05,2.6044771762419017e-05,-1.9399512809016105e-05,-8.702271004083648e-05,-0.00028116320269591427,4.6800687934271525e-05,-3.014922776044455e-07,2.923141621003427e-05,-0.0002912896777538209,3.7893835846408815e-05,4.1966033870872284e-05
3693,2.25,0.01,1600,1,300000.0,6.2104668721824985e-06,-0.0002994226242265979,-0.00020721917815214204,0.000174395651178507,4.23776386104255e-05,-2.405410334187791e-05,-7.930910615036347e-05,0.0002533341899841472,1.374856122489422e-05,-2.8293176797970054e-05,0.0001371723895845695,1.3535377554245204e-05,-2.1061075735348877e-05,-4.588269974997805e-05,-0.00015017543985749058,0.00014114227487636453,-4.101102642230578e-06,4.36270296214062e-05,0.00023364533716427018,5.20303965363084e-05,-1.604693419997814e-05,3.961792031370612e-05,1.6805909298184924e-05,-5.771564434518174e-05,4.175667294641844e-05,-3.7557590445155076e-05
3694,2.25,0.01,1600,1,300000.0,-0.0001910619813719786,-0.00024112827516371347,0.00023684889593347688,3.265724459993683e-05,-2.6479669093745475e-05,3.377117387799504e-05,-0.00010188026786684645,0.0002681039014320509,3.634896616071609e-05,-6.205729166528541e-06,-1.9548731840975445e-05,-0.00011974781720487754,-3.390901590648754e-05,1.3159086100844452e-05,-2.8238599216542308e-05,-0.0002963586846534754,9.751545737381997e-06,1.8285240227845468e-05,-0.0001993068927848807,0.00027070436906483623,-2.736650051313242e-05,5.306745116621581e-06,4.806389007397106e-05,0.00016296506943056508,4.8718708178776834e-05,5.319119712572084e-06
3695,2.25,0.01,1600,1,300000.0,-0.00015815394467790395,0.0001492851550220048,-0.0002738967212336535,0.0002594976494476508,-2.0518814095794946e-05,-2.837874264425665e-05,-0.00016897820799153507,1.71199960854072e-05,-3.742627966520498e-06,-2.887372758719068e-05,0.00013884899180199178,-7.902882911448814e-05,1.8558288931251646e-05,-7.1081021471088395e-06,6.907997652689992e-05,-0.00029013584603326234,-9.224804930461882e-06,-2.5675012319296656e-05,5.384239433056052e-07,-0.00022158149870952972,2.4105827826256038e-05,3.723432329230025e-05,-1.2700135356805988e-05,-0.00018564052829268384,1.2432833466905178e-05,-2.826209188915111e-05
3696,2.25,0.01,1600,1,300000.0,0.00015894298521623127,3.79110796721768e-05,-5.6375716996729216e-05,8.840776953791953e-05,2.0119733968927433e-05,3.533755168986568e-05,0.0001405727648195948,-0.00015574625763859493,2.803169671391686e-05,-2.52353151384918e-05,-2.2032411209683934e-05,0.00023314052019832984,-3.124350988481671e-05,-2.8797974306454643e-05,6.351373535254921e-05,-0.00016280840061054023,4.3261521442713374e-05,-2.4505447704261088e-05,0.00012719626237519996,0.0002728148060764281,-3.792865558644844e-05,2.4534883444731133e-05,0.0002677730136059038,-1.9056255048845205e-05,-4.38020546278648e-05,-8.052549438229861e-06
3697,2.25,0.01,1600,1,300000.0,0.0002789722963772317,0.0002797400269705062,0.00015837255143413663,-0.00015556039079840002,3.6338039481568415e-05,-7.852445400019701e-06,-0.00022630868275210294,5.4341802147455406e-05,-8.076881859828808e-06,-1.91831825118898e-05,1.3981062342044545e-05,7.316800194799643e-05,-1.4428285550730866e-05,2.5974145929366327e-05,-0.00017090592229438337,5.726133716273265e-05,3.006054618554845e-05,4.396001044520663e-05,-0.00013306285758897117,0.00011817993372063124,-1.846963401608591e-05,-2.2446886493910057e-05,0.00020487482027307897,-0.0002350451265005059,-4.6869130509066974e-05,-3.634334545388556e-05
3698,2.25,0.01,1600,1,300000.0,0.00013817370343724634,-0.0002754410458567864,-0.00019263396356719706,-3.780151945351808e-05,1.8747665416829868e-05,-3.656361172285653e-05,0.0002727038625602173,0.00014209287670118996,-4.5267414843716086e-05,-1.7923516942949016e-05,0.00014836295491990847,0.00011094659327152322,1.7136639246908892e-05,1.6623675995627517e-05,-0.000252272363699914,-0.00015353299209290485,3.438113619364178e-06,-1.2599390504222565e-05,0.0002098126585368489,0.00019103154895124783,3.6859501161576682e-06,-2.6204906020817888e-05,-0.0002768623887037708,-7.29595482572277e-05,1.965629055105676e-05,3.7095322960032825e-05
3699,2.25,0.01,1600,1,300000.0,5.4801296363560096e-05,-0.00025136367375757854,-0.00012449948378479142,0.00018523947860023325,-2.0542933563904043e-05,-4.0127574197112096e-05,-0.0002880262086058016,-9.601503662485359e-05,-4.4402797339732846e-05,-2.616873255782535e-06,-3.669277082535364e-05,-0.0002751557708174362,-2.2916162242346638e-05,-1.3615169426589157e-05,0.00011093204985377253,-0.00029875115098930275,2.486265965316621e-05,-5.333094973958749e-06,-1.8212076831594073e-05,0.00017797901417045218,2.942704290012335e-05,-2.1610456281184834e-05,0.00010669168610000945,0.00027446441146893524,-2.694646343748185e-05,-1.8024586602172065e-05
3700,2.25,0.01,1600,1,300000.0,0.000297931989675734,5.961603656225829e-06,0.00022926726072256795,0.00016361169238221653,-4.793405694670471e-05,-4.329414423783951e-05,-0.00017750858480468148,0.00021442734587049929,9.489661859219378e-06,2.1718076450288663e-05,-8.05747738683977e-05,-0.00020579155433588815,3.26208146684177e-05,-1.5433847479137898e-05,-0.0001748851920863998,0.00025691375792898807,-3.107213622413984e-06,-4.581696349469582e-05,-0.00011085256519933833,-8.57043908992746e-05,-3.894986796743294e-05,-3.621560478758414e-07,0.0002742933677175571,0.000273839255952748,2.5939841747743783e-06,3.861175805143366e-05
3701,2.25,0.01,1600,1,300000.0,0.00011881605290579188,0.00010651319337648304,-0.00023584344169783031,0.0002403869815453124,2.6895294981085943e-05,2.4186277730658995e-05,0.00012571900682474215,-7.02553142645528e-05,-3.466876532974983e-05,1.3663536743575504e-05,0.0001771321074343161,-0.00026623995614506946,2.34334819773866e-05,-1.723491312104204e-05,-0.00024021961210320329,2.9423452882358615e-05,-4.8352110436433416e-05,-1.2899680994245444e-05,0.00016491430601889778,-0.0001963118249581191,-1.047852203367172e-06,-1.960319957298572e-05,-0.00011621504981061597,7.29532746212679e-05,-1.7702400698924203e-05,1.4537576408697933e-05
3702,2.25,0.01,1600,1,300000.0,-0.00029310575528693563,-0.0002135279179658918,0.00020788493767558022,-0.00016143630826816776,-4.453572422965829e-05,3.0498873435900576e-05,0.000168219051237837,0.0002202620860373257,2.4060520796004266e-05,3.365579572049944e-05,-0.0002023206537232293,0.00023189983268867527,-6.425499093100927e-06,-3.234767253385692e-05,-0.00017190677637719302,0.0001523837378334273,-2.9035762829009126e-05,4.854726480291504e-05,0.0001319057483725959,5.452699122271209e-05,3.233639046928424e-05,-4.835957034271334e-06,-0.00010092813672178962,-3.493081163156623e-05,-2.9130421695699228e-05,-2.0545077793988998e-05
3703,2.25,0.01,1600,1,300000.0,-0.00015661799099994176,0.00017372983713458937,7.434653023849941e-05,-0.00025086796528593733,-3.1723131647357655e-05,-1.964610743775377e-05,5.458444033150118e-05,0.0001331260883766162,-5.1599631914120414e-06,-2.6581012165698538e-05,0.00012122967073248077,-0.00016827050066262945,-4.560751194852365e-06,1.5178837953806755e-05,0.00012172619803713997,0.00015014950402513784,-4.352129633735136e-05,4.2426724620282096e-05,4.0441118860998736e-05,-9.119817938207226e-05,3.123975938660309e-05,-3.535319084000894e-05,0.00028215276519582855,0.00022645278434285638,-3.842412600325622e-05,2.220786312466479e-05
3704,2.25,0.01,1600,1,300000.0,-0.00012358231266935965,-0.00022701291582426567,-0.00014496024330781012,0.0002621238955355739,4.077178045267666e-05,-3.0590340049511434e-06,0.0002190240840452057,0.0002945737644482193,-1.856001683635706e-05,4.989027612094796e-06,-0.00010713181932154093,-0.0001961157431695345,2.7153798216994058e-05,-4.26865277602344e-05,0.0002181328498878095,-2.440722072842848e-05,-2.9946490197707754e-05,4.794563394603095e-05,0.00011894760607148006,-9.869891331102103e-05,-1.879417211295271e-05,4.360246711909414e-05,8.030826991850656e-05,7.357781983106785e-05,-4.2451792487563105e-05,3.673300751793908e-05
3705,2.25,0.01,1600,1,300000.0,0.0001217035719129085,-0.0001125547630891808,0.00019985438934671482,4.7266168095400735e-05,-1.5409252565914391e-06,-4.1318570309478746e-05,0.0001612463391731396,5.585135790560499e-05,-1.9904903616365365e-05,-4.6910609972587925e-05,8.958442392493305e-05,-6.666188324401238e-05,-1.2778338203707097e-05,-2.6833015908280378e-05,-0.00029224085819179826,-5.205953878527282e-05,-2.672338710699226e-05,3.0550196880466e-06,-0.0002523079211792174,1.4083746080897604e-05,2.7791274128796457e-05,-1.088071160608961e-05,-0.00017690900966217646,3.5255933389556334e-05,1.9435036006194716e-05,7.551047779671993e-06
3706,2.25,0.01,1600,1,300000.0,9.236904641838722e-05,4.668844128443507e-05,-0.00026163868293934686,0.0001687463502027617,3.826841801068233e-05,3.726540912411906e-05,0.000106212353315089,-2.8560761845715377e-05,-1.3176037546671729e-05,1.0753072318534553e-05,0.00019353513231453015,0.00023696077741497905,-3.999821430165902e-05,4.031105797404971e-05,9.815388070485742e-05,-0.0002501416577144725,2.1736893817350025e-05,1.389379146921889e-05,-0.0002378117032902239,0.0002620792645015438,-1.45988839628855e-05,-3.9097031446624386e-05,-0.00012645794391243057,0.00023704104295346843,2.8451085581185092e-05,-4.3128754444643414e-05
3707,2.25,0.01,1600,1,300000.0,7.460710250386762e-05,-0.0002568188353435416,-0.00020016359292415425,-0.00014706303728885772,4.7891566269216806e-05,3.367025280125748e-05,9.421850074939233e-05,9.744040276013407e-05,-3.212615444507435e-05,-4.712238409663017e-05,-0.0002789666939373211,0.00016978897161253975,4.517494746759557e-05,1.942153383904256e-05,0.00011688187200710758,-0.0001654356810455259,5.57940647692272e-06,-2.180974557467128e-05,-2.5197073386099575e-05,-0.00025729273017573113,3.383110982820624e-05,-1.388685484968487e-05,0.00027584866878083283,-6.713350046647676e-05,4.4778477875529245e-05,-3.008053292063795e-05
3708,2.25,0.01,1600,1,300000.0,3.119495977125738e-05,0.0002391025841250234,0.0002495864140872901,-0.0002009070358912653,2.0094952409037684e-05,2.3446190412713712e-05,0.00022673032816319358,0.00027016387846073934,-4.5888454324592424e-05,-4.711896474343772e-05,0.00020554776668806545,-0.00027479452151352347,-1.6538310520471366e-05,1.702121821968827e-05,-0.00013144758071360449,-4.367446990120871e-05,4.8554271360473496e-05,-4.573297858206719e-05,-0.0002850382876619397,9.453381916428518e-05,-3.17017053731245e-05,-2.8971945717265104e-05,0.00014984967885967975,-0.00029161165585875906,1.88081024466422e-05,-2.0582751958565182e-05
3709,2.25,0.01,1600,1,300000.0,-6.0256405404796065e-05,0.0001326508665388814,0.00017814423485636302,-0.00014254213466534724,2.0533830868806382e-05,-4.424794112013474e-05,-5.7614509350685755e-05,0.0001509624835593078,-3.684087215021299e-05,4.675914695043268e-05,-8.08108592564762e-05,2.2525774632884332e-05,-4.633930117055534e-05,1.2097556502814584e-05,0.0001851684970405806,0.00015183234878864003,-2.1655466975325265e-05,-3.223794063814474e-05,-0.00017731423350830197,3.3706601859147093e-05,-1.6930550839819472e-05,4.090156052070251e-05,8.845730867957746e-05,0.00021730009242794786,3.988764363927057e-05,2.0313010567961857e-05
3710,2.25,0.01,1600,1,300000.0,0.00019020235935559578,-5.996172576244933e-05,0.00023656720223338756,-9.188691856913485e-05,1.516513670269318e-05,3.511666903003362e-05,-0.00022154235396828312,0.00020529949655133107,-3.4140225621762926e-05,-3.9360827086608934e-05,0.00018735716615086062,9.69446129994063e-05,-2.2261291807214445e-05,-3.569655043317388e-05,-0.00018356498470509572,-1.3708721287767874e-05,-1.2821411993308377e-05,-3.95399456497063e-06,-0.00028143663528184247,5.6793281058833674e-05,3.692223230651699e-05,-2.7892416997246175e-05,0.0002788648431584178,-0.0002410710838061934,-3.847029275481764e-06,2.075549275631885e-06
3711,2.25,0.01,1600,1,300000.0,-0.00020109666888762416,-2.5020389731824505e-05,-2.8403832874148805e-05,-6.97571190945018e-05,-4.0810838912360095e-05,3.845724948289229e-05,-0.0001633153181857064,-0.0002933631441763196,-4.467931009691265e-05,2.073520423765888e-05,0.00017140281285285666,-8.28436907117123e-05,-2.585704298331506e-05,-4.729161659640924e-05,-0.0002878508620931999,-4.039620515623591e-05,3.7859348020630324e-05,-4.754050452165457e-05,-0.000246593272180877,7.33907721450842e-06,4.474231225175994e-06,-1.5334336278092983e-05,-0.00018095220219169924,9.993209371031994e-05,2.5982425006329415e-06,1.8156883690052625e-05
3712,2.25,0.01,1600,1,300000.0,-0.00028521678621654166,-0.00013391802326428084,0.00015807994642657355,4.596281730007032e-05,2.0400064899431086e-05,-1.0053459086539597e-05,-8.170380774817228e-05,0.00014784164852251098,-3.4512136612404695e-05,-2.5016939014079955e-05,0.0002491472426928363,0.0002680250878281958,-3.0490304139627557e-05,7.059433905663977e-07,0.00014522179982570617,0.00012972133992860307,-1.9284359637500485e-05,9.329092207425016e-06,-0.0002410415314395092,-0.00025552046383949987,2.961896596566277e-05,1.81089414134105e-05,0.00010961214947312586,-0.00010345183434418075,3.2101408511192704e-05,4.393514578946023e-05
3713,2.25,0.01,1600,1,300000.0,0.00019806799997038423,2.0071231580343313e-06,-0.00016437931814366474,0.0001387250457713152,1.8929225671160552e-05,-1.7025061766717575e-05,-0.0001437970015967324,0.0002803062411141576,2.4200191719992e-05,-4.313869995374584e-05,8.267671632453268e-05,3.3078599811198835e-05,-4.095742654963248e-05,3.9982363002050244e-05,-0.00018113897154904224,5.699075842024667e-05,-3.2957970509710414e-05,-5.745148548741233e-06,0.00022365286045208168,-8.100933878866444e-05,-1.2073450934266914e-05,-2.1673515803904255e-05,-3.6240727052858014e-05,-7.454363136817253e-05,3.7300581423577834e-06,-4.748568097560777e-05
3714,2.25,0.01,1600,1,300000.0,1.8904551442157596e-05,-2.3677068933567564e-07,-0.00022722204909827873,-0.0001837974773314151,6.9389412781620905e-06,-8.481118102141459e-06,-0.0002550984766728251,-0.00012617282280249204,-1.0117969384262713e-05,-2.0906345237336944e-05,0.00024340896257491108,-1.3126680221970191e-05,-1.6193567879645535e-05,4.540509179560116e-05,8.989106805337704e-05,-0.00028520403754956367,9.685725178618767e-06,-3.2634115097642734e-05,0.00016962549361492098,6.412986987758187e-05,-3.186488555874228e-05,2.1351039781098398e-06,2.9708982301166983e-05,-0.00027037484596797594,4.378869493712247e-05,3.656697330131161e-05
3715,2.25,0.01,1600,1,300000.0,-5.982769873452229e-05,0.00010423320037854933,-6.978165678565157e-05,5.212415629768033e-05,-3.895077952245025e-05,3.363941991879429e-05,-8.701306543505913e-05,-8.47422690921449e-05,3.2554521990938253e-07,1.9476833160229834e-05,0.000274129858204547,5.376384887790251e-05,3.5815088519039946e-05,2.8383580336745018e-05,0.00014468670989815007,-8.293151003910002e-05,3.8650565613832976e-05,9.773407547339297e-06,0.00011484180515949693,1.6159394850134812e-05,-4.377564430130035e-05,-2.258648195529728e-05,0.0002447434675209641,-0.00020085791096805889,1.1100587161466887e-05,3.811124166818863e-05
3716,2.25,0.01,1600,1,300000.0,0.0002294356151279837,0.00020424734032659038,0.00013015762814789025,2.9646924729279946e-05,-9.924838014408716e-07,-1.7668727247348647e-05,0.00026876854210300605,5.508742125204236e-05,1.7133865237440364e-05,3.0287617454357117e-05,-5.9717373447645865e-05,-0.00027536129227184584,-2.452018156106194e-05,-3.7210631214620026e-05,6.312646095016892e-05,4.6095704813472354e-05,-7.169581727937548e-06,-1.369842538159032e-05,-3.573594000337078e-06,4.254750634980419e-06,-2.3207030752105364e-05,-1.8414049465627947e-05,0.0002596843695968605,0.00017492752341790615,4.475579245829196e-05,4.8979507221053475e-05
3717,2.25,0.01,1600,1,300000.0,-0.00021804074591825313,-1.8316855242852224e-06,-0.0001569788325079615,-7.913847667096851e-06,8.072816038307701e-07,-3.0131341493189046e-05,-0.0002785792742192904,-0.00016979282664312604,1.2219818885991195e-05,-2.3390410147354567e-05,0.00020553647499891512,4.111912450710173e-05,4.990654025608958e-05,8.600240392066115e-06,-7.940110363398591e-05,5.419905699332309e-05,-4.8738492968165326e-05,-3.362158967967046e-05,0.00013492944322934585,0.00026297337499753764,2.208794158605251e-05,-1.9531886765300035e-05,-0.000144497854415713,-0.00029407500704470106,-2.400295068746665e-05,-4.1540077541122834e-05
3718,2.25,0.01,1600,1,300000.0,-0.00010326578174267798,0.00012439367807007344,-0.0001815018758916115,-0.00018265711350464906,3.8299727987973316e-05,4.737814401787103e-06,-0.00012670034889802163,2.2438203435226568e-05,-2.109029596770052e-06,4.7612170729204046e-05,0.00010395552853949296,0.00022156392836977069,2.6379876307648007e-05,-3.582165091552315e-05,7.983430526871567e-05,0.0002675366748733431,-1.3384622546990757e-05,-3.889139547415514e-05,-0.0002186053976608132,-3.8310508173335935e-05,1.1983145152922834e-05,1.6721512271925967e-05,0.00022513547984306595,0.0001873830274446272,-3.207450299888834e-05,-1.856567902208215e-05
3719,2.25,0.01,1600,1,300000.0,1.03905574390373e-05,3.6790411787510915e-05,0.00022845316517227672,-0.0001407227461526778,-1.0015433564321677e-05,4.394832430065351e-05,0.00014148337041571918,0.0001960423779995422,-1.3575004243572065e-06,1.632451804248984e-05,0.0002101535201255369,1.2603996954483189e-05,-2.9811152000198428e-05,-3.830128318924153e-07,-0.00014475187209909724,3.793566047613831e-05,4.727962335566492e-05,1.487965239856342e-05,0.00021266779813848682,0.00013370325314889864,-2.284640566343761e-05,4.2652456500286836e-05,-8.653475615853627e-05,-0.000294170323436156,2.0271521775829062e-05,-4.2364056440842806e-05
3720,2.25,0.01,1600,1,300000.0,2.387790141334203e-05,0.00025609503609735175,-0.00011218488768130025,-0.0002059210838430524,4.527914326160473e-05,2.4560906399939197e-05,5.498773907156772e-05,0.00011501195706773592,-4.077577226970628e-05,-4.1086786528264054e-05,-0.0002058921071952042,7.203822146795895e-05,3.482632249261855e-05,8.135122455721455e-06,-0.00016779384988728458,0.00019877660348821476,3.1073818458602384e-08,2.0409185742392564e-06,-0.00022543083923368668,-5.7838485952390874e-05,3.4855036920460407e-05,-1.067403480780057e-05,-0.0001687988908874687,0.00024173671345076368,-4.73763189614755e-05,-2.1711575859870113e-05
